Date,Open,High,Low,Close,Adj Close,Volume
2012-11-16,1877.599976,1918.000000,1877.599976,1881.599976,1881.599976,0
2012-11-19,1877.599976,1908.000000,1877.599976,1877.599976,1877.599976,0
2012-11-20,1888.800049,1921.000000,1888.800049,1882.900024,1882.900024,0
2012-11-21,1887.800049,1887.800049,1887.800049,1925.000000,1925.000000,0
2012-11-22,1898.199951,1898.199951,1898.199951,1887.800049,1887.800049,0
2012-11-23,1902.400024,1926.000000,1902.400024,1898.199951,1898.199951,0
2012-11-26,1912.000000,1945.000000,1912.000000,1902.400024,1902.400024,0
2012-11-27,1909.800049,1946.000000,1909.800049,1912.000000,1912.000000,0
2012-11-28,1901.000000,1901.000000,1901.000000,1909.800049,1909.800049,0
2012-11-29,1914.800049,1914.800049,1914.800049,1901.000000,1901.000000,0
2012-11-30,1918.000000,1945.000000,1918.000000,1914.800049,1914.800049,0
2012-12-03,1921.400024,1921.400024,1921.400024,1918.000000,1918.000000,0
2012-12-04,1929.300049,1929.300049,1929.300049,1921.400024,1921.400024,0
2012-12-05,1929.199951,1962.000000,1929.199951,1929.300049,1929.300049,0
2012-12-06,1926.599976,1962.000000,1926.599976,1929.199951,1929.199951,0
2012-12-07,1906.500000,1946.000000,1906.500000,1926.599976,1926.599976,0
2012-12-10,1903.500000,1951.000000,1903.500000,1906.500000,1906.500000,0
2012-12-11,1916.000000,1952.000000,1916.000000,1903.500000,1903.500000,0
2012-12-12,1921.099976,1963.000000,1921.099976,1916.000000,1916.000000,0
2012-12-13,1926.500000,1926.500000,1926.500000,1921.099976,1921.099976,0
2012-12-14,1930.800049,1930.800049,1930.800049,1926.500000,1926.500000,0
2012-12-17,1930.800049,1976.000000,1930.800049,1930.800049,1930.800049,0
2012-12-18,1944.199951,1977.000000,1944.199951,1940.000000,1940.000000,0
2012-12-19,1958.300049,1958.300049,1958.300049,1944.199951,1944.199951,0
2012-12-20,1956.099976,2003.000000,1956.099976,1958.300049,1958.300049,0
2012-12-21,1947.300049,1947.300049,1947.300049,1956.099976,1956.099976,0
2012-12-24,1950.300049,1976.000000,1950.300049,1947.300049,1947.300049,0
2012-12-25,1950.300049,1978.000000,1950.300049,1947.300049,1947.300049,0
2012-12-26,1978.000000,1978.000000,1978.000000,1950.300049,1950.300049,0
2012-12-27,1956.400024,1956.400024,1956.400024,1950.300049,1950.300049,0
2012-12-28,1944.099976,1984.000000,1944.099976,1956.400024,1956.400024,0
2012-12-31,1945.099976,1945.099976,1945.099976,1944.099976,1944.099976,0
2013-01-01,1945.099976,1945.099976,1945.099976,1945.099976,1945.099976,0
2013-01-02,1954.800049,1980.000000,1954.800049,1945.099976,1945.099976,0
2013-01-03,1933.800049,1933.800049,1933.800049,1954.800049,1954.800049,0
2013-01-04,1917.500000,1968.000000,1917.500000,1933.800049,1933.800049,0
2013-01-07,1922.900024,1967.000000,1922.199951,1917.500000,1917.500000,0
2013-01-08,1935.800049,1935.800049,1935.800049,1922.199951,1922.199951,0
2013-01-09,1924.800049,1924.800049,1924.800049,1935.800049,1935.800049,0
2013-01-10,1971.000000,1971.000000,1932.599976,1924.800049,1924.800049,0
2013-01-11,1955.199951,1997.000000,1955.199951,1932.599976,1932.599976,0
2013-01-14,1968.500000,2013.000000,1968.500000,1955.199951,1955.199951,0
2013-01-15,1968.500000,1969.500000,1968.500000,1968.500000,1968.500000,0
2013-01-16,1969.500000,2016.000000,1964.400024,1969.500000,1969.500000,0
2013-01-17,1972.099976,1972.099976,1972.099976,2002.000000,2002.000000,0
2013-01-18,1970.199951,1970.199951,1970.199951,1972.099976,1972.099976,0
2013-01-21,1970.199951,1970.199951,1964.300049,1970.199951,1970.199951,0
2013-01-22,1966.099976,2002.000000,1966.099976,1964.300049,1964.300049,0
2013-01-23,1963.099976,2002.000000,1963.099976,1966.099976,1966.099976,0
2013-01-24,1961.300049,1961.300049,1961.300049,1963.099976,1963.099976,0
2013-01-25,1977.300049,2016.000000,1977.300049,1961.300049,1961.300049,0
2013-01-28,1978.300049,2024.000000,1978.300049,1977.300049,1977.300049,0
2013-01-29,1979.900024,1979.900024,1979.900024,1978.300049,1978.300049,0
2013-01-30,1994.300049,1994.300049,1994.300049,1979.900024,1979.900024,0
2013-01-31,1998.300049,2038.000000,1998.300049,1994.300049,1994.300049,0
2013-02-01,2011.199951,2038.000000,2011.199951,1998.300049,1998.300049,0
2013-02-04,2011.199951,2055.000000,1999.300049,2011.199951,2011.199951,0
2013-02-05,1998.800049,1998.800049,1998.800049,1999.300049,1999.300049,0
2013-02-06,1995.000000,1995.000000,1995.000000,1998.800049,1998.800049,0
2013-02-07,1999.800049,2031.000000,1999.800049,1995.000000,1995.000000,0
2013-02-08,1977.199951,2010.000000,1977.199951,1999.800049,1999.800049,0
2013-02-11,1972.500000,1972.500000,1972.500000,1977.199951,1977.199951,0
2013-02-12,1982.099976,2015.000000,1982.099976,1972.500000,1972.500000,0
2013-02-13,1988.800049,2020.000000,1988.800049,1982.099976,1982.099976,0
2013-02-14,1964.099976,2019.000000,1964.099976,1988.800049,1988.800049,0
2013-02-15,1964.900024,1964.900024,1964.900024,1964.099976,1964.099976,0
2013-02-18,1964.900024,2005.000000,1964.900024,1964.900024,1964.900024,0
2013-02-19,1965.800049,2005.000000,1965.800049,1968.099976,1968.099976,0
2013-02-20,1971.800049,2009.000000,1971.800049,1965.800049,1965.800049,0
2013-02-21,1971.800049,2009.000000,1942.400024,1971.800049,1971.800049,0
2013-02-22,1940.800049,1940.800049,1940.800049,1942.400024,1942.400024,0
2013-02-25,1985.000000,1985.000000,190.000000,1940.800049,1940.800049,0
2013-02-26,1924.699951,1990.000000,1924.699951,1955.599976,1955.599976,0
2013-02-27,1931.099976,1962.000000,1931.099976,1924.699951,1924.699951,0
2013-02-28,1932.900024,1973.000000,1932.900024,1931.099976,1931.099976,0
2013-03-01,1918.099976,1964.000000,1918.099976,1932.900024,1932.900024,0
2013-03-04,1914.900024,1949.000000,1914.900024,1918.099976,1918.099976,0
2013-03-05,1920.099976,1952.000000,1920.099976,1914.900024,1914.900024,0
2013-03-06,1921.900024,1921.900024,1921.900024,1920.099976,1920.099976,0
2013-03-07,1917.800049,1951.000000,1917.800049,1921.900024,1921.900024,0
2013-03-08,1931.699951,1966.000000,1931.699951,1917.800049,1917.800049,0
2013-03-11,1931.699951,1931.699951,1914.800049,1931.699951,1931.699951,0
2013-03-12,1916.599976,1916.599976,1916.599976,1915.300049,1915.300049,0
2013-03-13,1916.199951,1916.199951,1916.199951,1916.599976,1916.599976,0
2013-03-14,1903.400024,1903.400024,1903.400024,1946.000000,1946.000000,0
2013-03-15,1924.300049,1954.000000,1924.300049,1903.400024,1903.400024,0
2013-03-18,1906.699951,1906.699951,1906.699951,1924.300049,1924.300049,0
2013-03-19,1906.599976,1962.000000,1906.599976,1906.699951,1906.699951,0
2013-03-20,1901.800049,1945.000000,1901.800049,1906.599976,1906.599976,0
2013-03-21,1902.500000,1956.000000,1902.500000,1901.800049,1901.800049,0
2013-03-22,1907.300049,1907.300049,1907.300049,1902.500000,1902.500000,0
2013-03-25,1913.900024,1962.000000,1913.900024,1907.300049,1907.300049,0
2013-03-26,1893.000000,1893.000000,1893.000000,1913.900024,1913.900024,0
2013-03-27,1880.699951,1941.000000,1880.699951,1893.000000,1893.000000,0
2013-03-28,1886.500000,1938.000000,1886.500000,1880.699951,1880.699951,0
2013-03-29,1886.500000,1938.000000,1886.500000,1880.699951,1880.699951,0
2013-04-01,1938.000000,1938.000000,1938.000000,1886.500000,1886.500000,0
2013-04-02,1890.400024,1941.000000,1890.400024,1941.000000,1941.000000,0
2013-04-03,1887.900024,1939.000000,1887.900024,1890.400024,1890.400024,0
2013-04-04,1885.900024,1943.000000,1885.900024,1887.900024,1887.900024,0
2013-04-05,1903.099976,1943.000000,1903.099976,1885.900024,1885.900024,0
2013-04-08,1918.699951,1969.000000,1918.699951,1903.099976,1903.099976,0
2013-04-09,1918.699951,1966.000000,1918.699951,1918.699951,1918.699951,0
2013-04-10,1930.099976,1977.000000,1930.099976,1920.699951,1920.699951,0
2013-04-11,1933.800049,1977.000000,1933.800049,1930.099976,1930.099976,0
2013-04-12,1925.199951,1982.000000,1925.199951,1933.800049,1933.800049,0
2013-04-15,1926.699951,1927.500000,1926.699951,1925.199951,1925.199951,0
2013-04-16,1930.599976,1975.000000,1930.599976,1926.699951,1926.699951,0
2013-04-17,1935.599976,1983.000000,1935.599976,1930.599976,1930.599976,0
2013-04-18,1923.800049,1973.000000,1923.800049,1935.599976,1935.599976,0
2013-04-19,1923.800049,1975.000000,1923.800049,1935.599976,1935.599976,0
2013-04-22,1919.500000,1975.000000,1919.500000,1928.400024,1928.400024,0
2013-04-23,1912.800049,1965.000000,1912.800049,1919.500000,1919.500000,0
2013-04-24,1917.800049,1965.000000,1917.800049,1912.800049,1912.800049,0
2013-04-25,1926.099976,1964.000000,1926.099976,1917.800049,1917.800049,0
2013-04-26,1926.099976,1966.000000,1915.699951,1926.099976,1926.099976,0
2013-04-29,1927.500000,1966.000000,1927.500000,1915.699951,1915.699951,0
2013-04-30,1926.500000,1988.000000,1926.500000,1927.500000,1927.500000,0
2013-05-01,1946.300049,1988.000000,1946.300049,1926.500000,1926.500000,0
2013-05-02,1940.400024,1987.000000,1940.400024,1946.300049,1946.300049,0
2013-05-03,1933.199951,1972.000000,1933.199951,1940.400024,1940.400024,0
2013-05-06,1930.000000,1978.000000,1930.000000,1933.199951,1933.199951,0
2013-05-07,1933.199951,1979.000000,1933.199951,1930.000000,1930.000000,0
2013-05-08,1934.400024,1979.000000,1934.400024,1933.199951,1933.199951,0
2013-05-09,1937.900024,1990.000000,1937.900024,1934.400024,1934.400024,0
2013-05-10,1914.500000,1914.500000,1914.500000,1937.900024,1937.900024,0
2013-05-13,1914.500000,1960.000000,1912.800049,1914.500000,1914.500000,0
2013-05-14,1909.400024,1962.000000,1909.400024,1912.800049,1912.800049,0
2013-05-15,1893.800049,1956.000000,1893.800049,1909.400024,1909.400024,0
2013-05-16,1895.000000,1947.000000,1895.000000,1893.800049,1893.800049,0
2013-05-17,1894.000000,1947.000000,1894.000000,1895.000000,1895.000000,0
2013-05-20,1894.099976,1894.099976,1894.099976,1894.000000,1894.000000,0
2013-05-21,1895.000000,1946.000000,1895.000000,1894.099976,1894.099976,0
2013-05-22,1904.699951,1946.000000,1904.699951,1895.000000,1895.000000,0
2013-05-23,1898.000000,1950.000000,1898.000000,1904.699951,1904.699951,0
2013-05-24,1898.000000,1950.000000,1898.000000,1898.000000,1898.000000,0
2013-05-27,1907.000000,1907.000000,1907.000000,1909.000000,1909.000000,0
2013-05-28,1904.599976,1951.000000,1904.599976,1907.000000,1907.000000,0
2013-05-29,1905.199951,1944.000000,1905.199951,1944.000000,1944.000000,0
2013-05-30,1912.900024,1969.000000,1912.900024,1905.199951,1905.199951,0
2013-05-31,1925.099976,1969.000000,1925.099976,1912.900024,1912.900024,0
2013-06-03,1917.599976,1976.000000,1917.599976,1925.099976,1925.099976,0
2013-06-04,1928.400024,1976.000000,1928.400024,1917.599976,1917.599976,0
2013-06-05,1924.800049,1975.000000,1924.800049,1928.400024,1928.400024,0
2013-06-06,1942.500000,1977.000000,1942.500000,1924.800049,1924.800049,0
2013-06-07,1962.599976,2002.000000,1962.599976,1942.500000,1942.500000,0
2013-06-10,1962.599976,2002.000000,1959.099976,1942.500000,1942.500000,0
2013-06-11,1962.599976,2004.000000,1959.099976,1942.500000,1942.500000,0
2013-06-12,1962.599976,2004.000000,1959.099976,1942.500000,1942.500000,0
2013-06-13,1967.400024,2012.000000,1967.400024,1967.400024,1967.400024,0
2013-06-14,1974.599976,2014.000000,1973.699951,1974.599976,1974.599976,0
2013-06-17,1973.699951,2014.000000,1973.699951,1973.699951,1973.699951,0
2013-06-18,1982.500000,2013.000000,1982.500000,1976.400024,1976.400024,0
2013-06-19,1984.199951,2023.000000,1984.199951,1982.500000,1982.500000,0
2013-06-20,1954.199951,2023.000000,1954.199951,1984.199951,1984.199951,0
2013-06-21,1954.199951,1992.000000,1954.199951,1954.199951,1954.199951,0
2013-06-24,1957.099976,1981.000000,1941.000000,1957.099976,1957.099976,0
2013-06-25,1944.599976,1982.000000,1944.599976,1941.000000,1941.000000,0
2013-06-26,1928.000000,1975.000000,1928.000000,1944.599976,1944.599976,0
2013-06-27,1928.000000,1928.199951,1928.000000,1928.000000,1928.000000,0
2013-06-28,1928.199951,1963.000000,1928.199951,1928.199951,1928.199951,0
2013-07-01,1935.199951,1964.000000,1931.500000,1935.199951,1935.199951,0
2013-07-02,1931.500000,1972.000000,1929.099976,1931.500000,1931.500000,0
2013-07-03,1918.800049,1966.000000,1918.800049,1929.099976,1929.099976,0
2013-07-04,1918.800049,1925.599976,1918.800049,1918.800049,1918.800049,0
2013-07-05,1907.199951,1965.000000,1907.199951,1925.599976,1925.599976,0
2013-07-08,1907.199951,1938.000000,1902.400024,1907.199951,1907.199951,0
2013-07-09,1902.400024,1944.000000,1902.400024,1902.400024,1902.400024,0
2013-07-10,1897.500000,1929.000000,1897.500000,1904.000000,1904.000000,0
2013-07-11,1933.300049,1941.000000,1933.300049,1897.500000,1897.500000,0
2013-07-12,1933.300049,1971.000000,1931.400024,1933.300049,1933.300049,0
2013-07-15,1928.599976,1971.000000,1928.599976,1931.400024,1931.400024,0
2013-07-16,1928.599976,1984.000000,1928.599976,1928.599976,1928.599976,0
2013-07-17,1946.900024,1946.900024,1946.900024,1941.800049,1941.800049,0
2013-07-18,1940.000000,1983.000000,1940.000000,1946.900024,1946.900024,0
2013-07-19,1941.800049,1984.000000,1941.800049,1940.000000,1940.000000,0
2013-07-22,1941.800049,1984.000000,1941.800049,1941.800049,1941.800049,0
2013-07-23,1950.800049,1991.000000,1950.800049,1952.500000,1952.500000,0
2013-07-24,1960.500000,1994.000000,1960.500000,1950.800049,1950.800049,0
2013-07-25,1954.300049,1993.000000,1954.300049,1960.500000,1960.500000,0
2013-07-26,1965.699951,2000.000000,1965.699951,2000.000000,2000.000000,0
2013-07-29,1968.400024,2002.000000,1968.400024,1965.699951,1965.699951,0
2013-07-30,1965.300049,2000.000000,1965.300049,1968.400024,1968.400024,0
2013-07-31,1963.300049,2000.000000,1963.300049,1965.300049,1965.300049,0
2013-08-01,1960.500000,2004.000000,1960.500000,1963.300049,1963.300049,0
2013-08-02,1955.400024,1992.000000,1955.400024,1960.500000,1960.500000,0
2013-08-05,1965.800049,2002.000000,1965.800049,1955.400024,1955.400024,0
2013-08-06,1966.099976,2006.000000,1966.099976,1965.800049,1965.800049,0
2013-08-07,1970.599976,2006.000000,1970.599976,1966.099976,1966.099976,0
2013-08-08,1979.099976,1979.099976,1979.099976,1970.599976,1970.599976,0
2013-08-09,1981.300049,2013.000000,1981.300049,1979.099976,1979.099976,0
2013-08-12,1969.800049,2013.000000,1969.800049,1981.300049,1981.300049,0
2013-08-13,1969.599976,2007.000000,1969.599976,1969.800049,1969.800049,0
2013-08-14,1962.300049,1962.300049,1962.300049,1969.599976,1969.599976,0
2013-08-15,1968.099976,2000.000000,1968.099976,1962.300049,1962.300049,0
2013-08-16,1974.500000,2012.000000,1974.500000,1968.099976,1968.099976,0
2013-08-19,1979.300049,2013.000000,1979.300049,1974.500000,1974.500000,0
2013-08-20,1981.599976,2028.000000,1981.599976,1979.300049,1979.300049,0
2013-08-21,1983.400024,2028.000000,1983.400024,1981.599976,1981.599976,0
2013-08-22,1972.199951,2018.000000,1972.199951,1983.400024,1983.400024,0
2013-08-23,1978.699951,2022.000000,1978.699951,1972.199951,1972.199951,0
2013-08-26,1980.800049,2022.000000,1980.800049,1978.699951,1978.699951,0
2013-08-27,1977.300049,2018.000000,1977.300049,1980.800049,1980.800049,0
2013-08-28,1977.900024,2022.000000,1977.900024,1977.300049,1977.300049,0
2013-08-29,1963.800049,2014.000000,1963.800049,1977.900024,1977.900024,0
2013-08-30,1961.199951,1997.000000,1961.199951,1963.800049,1963.800049,0
2013-09-02,1958.099976,1958.099976,1958.099976,1961.199951,1961.199951,0
2013-09-03,1951.599976,1951.599976,1951.599976,1958.099976,1958.099976,0
2013-09-04,1952.000000,1952.000000,1952.000000,1951.599976,1951.599976,0
2013-09-05,1957.199951,1957.199951,1957.199951,1952.000000,1952.000000,0
2013-09-06,1940.900024,1940.900024,1940.900024,1957.199951,1957.199951,0
2013-09-09,1954.099976,1954.099976,1954.099976,1940.900024,1940.900024,0
2013-09-10,1961.900024,1961.900024,1961.900024,1954.099976,1954.099976,0
2013-09-11,1963.599976,1963.599976,1963.599976,1961.900024,1961.900024,0
2013-09-12,1970.400024,1970.400024,1970.400024,1963.599976,1963.599976,0
2013-09-13,1968.300049,1968.300049,1968.300049,1970.400024,1970.400024,0
2013-09-16,1968.300049,1976.900024,1968.300049,1968.300049,1968.300049,0
2013-09-17,1979.300049,1979.300049,1979.300049,1976.900024,1976.900024,0
2013-09-18,1977.900024,1977.900024,1977.900024,1979.300049,1979.300049,0
2013-09-19,2008.199951,2008.199951,2008.199951,1977.900024,1977.900024,0
2013-09-20,2006.099976,2006.099976,2006.099976,2008.199951,2008.199951,0
2013-09-23,1997.000000,2006.099976,1997.000000,2006.099976,2006.099976,0
2013-09-24,1998.000000,1998.000000,1998.000000,2002.599976,2002.599976,0
2013-09-25,2001.599976,2034.000000,2001.599976,1998.000000,1998.000000,0
2013-09-26,2043.000000,2043.000000,2001.400024,2001.599976,2001.599976,0
2013-09-27,2002.599976,2043.000000,2002.599976,2001.400024,2001.400024,0
2013-09-30,2002.599976,2043.000000,2000.400024,2002.599976,2002.599976,0
2013-10-01,2006.699951,2006.699951,2006.699951,2000.400024,2000.400024,0
2013-10-02,2003.400024,2003.400024,2003.400024,2006.699951,2006.699951,0
2013-10-03,2015.599976,2051.000000,2015.599976,2003.400024,2003.400024,0
2013-10-04,2015.000000,2055.000000,2015.000000,2015.599976,2015.599976,0
2013-10-07,2015.000000,2015.000000,2012.199951,2015.000000,2015.000000,0
2013-10-08,2011.099976,2048.000000,2011.099976,2048.000000,2048.000000,0
2013-10-09,2003.500000,2048.000000,2003.500000,2011.099976,2011.099976,0
2013-10-10,2002.800049,2039.000000,2002.800049,2003.500000,2003.500000,0
2013-10-11,2010.199951,2042.000000,2010.199951,2002.800049,2002.800049,0
2013-10-14,2010.199951,2010.199951,2009.500000,2010.199951,2010.199951,0
2013-10-15,2009.500000,2042.000000,1998.900024,2009.500000,2009.500000,0
2013-10-16,2007.300049,2042.000000,2007.300049,1998.900024,1998.900024,0
2013-10-17,2019.599976,2034.000000,2019.599976,2007.300049,2007.300049,0
2013-10-18,2030.400024,2062.000000,2030.400024,2019.599976,2019.599976,0
2013-10-21,2027.199951,2065.000000,2027.199951,2030.400024,2030.400024,0
2013-10-22,2026.500000,2059.000000,2026.500000,2027.199951,2027.199951,0
2013-10-23,2028.500000,2028.500000,2028.500000,2026.500000,2026.500000,0
2013-10-24,2037.400024,2076.000000,2037.400024,2028.500000,2028.500000,0
2013-10-25,2041.699951,2076.000000,2041.699951,2037.400024,2037.400024,0
2013-10-28,2042.000000,2042.000000,2042.000000,2041.699951,2041.699951,0
2013-10-29,2042.000000,2074.000000,2033.500000,2042.000000,2042.000000,0
2013-10-30,2034.199951,2073.000000,2034.199951,2033.500000,2033.500000,0
2013-10-31,2034.199951,2048.000000,2016.099976,2034.199951,2034.199951,0
2013-11-01,1997.199951,1997.199951,1997.199951,2016.099976,2016.099976,0
2013-11-04,1996.199951,2048.000000,1996.199951,1997.199951,1997.199951,0
2013-11-05,1994.900024,2035.000000,1994.900024,1996.199951,1996.199951,0
2013-11-06,1996.300049,2028.000000,1996.300049,1994.900024,1994.900024,0
2013-11-07,1994.099976,2035.000000,1994.099976,1996.300049,1996.300049,0
2013-11-08,1983.099976,2035.000000,1983.099976,1994.099976,1994.099976,0
2013-11-11,1976.199951,1976.199951,1976.199951,1983.099976,1983.099976,0
2013-11-12,1976.199951,1976.199951,1973.099976,1976.199951,1976.199951,0
2013-11-13,1980.900024,2022.000000,1980.900024,1973.099976,1973.099976,0
2013-11-14,1985.500000,1985.500000,1985.500000,1980.900024,1980.900024,0
2013-11-15,1990.900024,1990.900024,1990.900024,2026.000000,2026.000000,0
2013-11-18,1994.500000,1994.500000,1994.500000,1990.900024,1990.900024,0
2013-11-19,2034.000000,2034.000000,2034.000000,2034.000000,2034.000000,0
2013-11-20,2034.000000,2038.000000,2034.000000,2034.000000,2034.000000,0
2013-11-21,1999.000000,2022.000000,1989.300049,2022.000000,2022.000000,0
2013-11-22,2027.000000,2027.000000,2027.000000,2027.000000,2027.000000,0
2013-11-25,1999.000000,2036.000000,1999.000000,1997.300049,1997.300049,0
2013-11-26,1999.000000,2029.000000,1999.000000,2029.000000,2029.000000,0
2013-11-27,2038.000000,2038.000000,2038.000000,2038.000000,2038.000000,0
2013-11-28,2004.800049,2004.800049,2004.800049,2040.000000,2040.000000,0
2013-11-29,2004.800049,2011.599976,2004.800049,2004.800049,2004.800049,0
2013-12-02,2011.599976,2040.000000,1996.300049,2011.599976,2011.599976,0
2013-12-03,1996.300049,2036.000000,1996.300049,2036.000000,2036.000000,0
2013-12-04,2006.400024,2006.400024,2005.800049,202.000000,202.000000,0
2013-12-05,2005.800049,2042.000000,2005.800049,2042.000000,2042.000000,0
2013-12-06,2008.300049,2054.000000,2008.300049,2054.000000,2054.000000,0
2013-12-09,2020.099976,2058.000000,2020.099976,2020.099976,2020.099976,0
2013-12-10,2026.599976,2065.000000,2026.599976,2065.000000,2065.000000,0
2013-12-11,2031.400024,2068.000000,2031.400024,2068.000000,2068.000000,0
2013-12-12,2031.900024,2073.000000,2031.900024,2073.000000,2073.000000,0
2013-12-13,2037.800049,2037.800049,2028.099976,2068.000000,2068.000000,0
2013-12-16,2028.099976,2068.000000,2028.099976,2028.099976,2028.099976,0
2013-12-17,2035.400024,2067.000000,2035.400024,2067.000000,2067.000000,0
2013-12-18,2026.699951,2027.900024,2026.699951,2066.000000,2066.000000,0
2013-12-19,2027.900024,2027.900024,2015.699951,2067.000000,2067.000000,0
2013-12-20,2015.699951,2067.000000,2010.400024,2067.000000,2067.000000,0
2013-12-23,2010.400024,2054.000000,2010.400024,2010.400024,2010.400024,0
2013-12-24,2015.800049,2015.800049,2015.300049,2057.000000,2057.000000,0
2013-12-25,2015.800049,2057.000000,2015.300049,2057.000000,2057.000000,0
2013-12-26,2015.300049,2015.300049,2015.300049,2057.000000,2057.000000,0
2013-12-27,2015.300049,2055.000000,2015.300049,2055.000000,2055.000000,0
2013-12-30,2046.699951,2070.000000,2034.500000,2046.699951,2046.699951,0
2013-12-31,2034.500000,2073.000000,2028.400024,2073.000000,2073.000000,0
2014-01-01,2028.400024,2028.400024,2028.400024,2069.000000,2069.000000,0
2014-01-02,2028.400024,2069.000000,2017.300049,2028.400024,2028.400024,0
2014-01-03,2017.300049,2052.000000,2009.300049,2052.000000,2052.000000,0
2014-01-06,2009.300049,2041.000000,2004.099976,2009.300049,2009.300049,0
2014-01-07,2004.099976,2046.000000,2004.099976,2046.000000,2046.000000,0
2014-01-08,2008.900024,2045.000000,2000.800049,2008.900024,2008.900024,0
2014-01-09,2000.800049,2050.000000,2000.800049,2050.000000,2050.000000,0
2014-01-10,2011.599976,2045.000000,2009.599976,2045.000000,2045.000000,0
2014-01-13,2009.599976,2057.000000,2009.599976,2009.599976,2009.599976,0
2014-01-14,2022.300049,2058.000000,2020.400024,2058.000000,2058.000000,0
2014-01-15,2020.400024,2020.400024,2011.500000,20.000000,20.000000,0
2014-01-16,2011.500000,2011.500000,2005.300049,2047.000000,2047.000000,0
2014-01-17,2005.300049,2042.000000,2002.900024,2042.000000,2042.000000,0
2014-01-20,2002.900024,2002.900024,1996.199951,2002.900024,2002.900024,0
2014-01-21,1996.199951,1996.199951,1991.199951,1996.199951,1996.199951,0
2014-01-22,1991.199951,2037.000000,1991.199951,20.000000,20.000000,0
2014-01-23,2000.199951,2036.000000,2000.199951,2036.000000,2036.000000,0
2014-01-24,2010.500000,2057.000000,2010.500000,2057.000000,2057.000000,0
2014-01-27,2022.599976,2022.599976,2016.900024,2022.599976,2022.599976,0
2014-01-28,2016.900024,2055.000000,2011.900024,2055.000000,2055.000000,0
2014-01-29,2011.900024,2052.000000,2011.900024,2052.000000,2052.000000,0
2014-01-30,2012.400024,2012.400024,2002.900024,2053.000000,2053.000000,0
2014-01-31,2002.900024,2037.000000,1995.099976,2037.000000,2037.000000,0
2014-02-03,1995.099976,1995.099976,1989.300049,1995.099976,1995.099976,0
2014-02-04,1989.300049,2033.000000,1989.300049,2033.000000,2033.000000,0
2014-02-05,1990.400024,2027.000000,1990.400024,2027.000000,2027.000000,0
2014-02-06,1991.800049,1996.400024,1991.800049,2037.000000,2037.000000,0
2014-02-07,1996.400024,2046.000000,1996.400024,2046.000000,2046.000000,0
2014-02-10,1998.800049,2047.000000,1998.800049,1998.800049,1998.800049,0
2014-02-11,2008.000000,2053.000000,2008.000000,2053.000000,2053.000000,0
2014-02-12,2017.199951,2054.000000,2004.099976,2054.000000,2054.000000,0
2014-02-13,2004.099976,2043.000000,2004.099976,2043.000000,2043.000000,0
2014-02-14,2014.199951,2058.000000,2014.199951,2055.000000,2055.000000,0
2014-02-17,2022.300049,2022.300049,2022.000000,2022.300049,2022.300049,0
2014-02-18,2022.000000,2025.199951,2022.000000,2022.000000,2022.000000,0
2014-02-19,2025.199951,2066.000000,2025.199951,2066.000000,2066.000000,0
2014-02-20,2026.900024,2026.900024,2019.300049,2067.000000,2067.000000,0
2014-02-21,2019.300049,2020.800049,2019.300049,2057.000000,2057.000000,0
2014-02-24,2020.800049,2025.800049,2020.800049,2020.800049,2020.800049,0
2014-02-25,2025.800049,2064.000000,2025.800049,2064.000000,2064.000000,0
2014-02-26,2026.800049,2026.800049,2026.000000,2064.000000,2064.000000,0
2014-02-27,2026.000000,2026.000000,2014.800049,2053.000000,2053.000000,0
2014-02-28,2014.800049,2060.000000,2014.800049,2060.000000,2060.000000,0
2014-03-03,2034.900024,2074.000000,2032.099976,2034.900024,2034.900024,0
2014-03-04,2032.099976,2069.000000,2032.099976,2069.000000,2069.000000,0
2014-03-05,2034.500000,2068.000000,2031.000000,2068.000000,2068.000000,0
2014-03-06,2031.000000,2067.000000,2030.199951,2067.000000,2067.000000,0
2014-03-07,2030.199951,2086.000000,2030.199951,2086.000000,2086.000000,0
2014-03-10,2051.800049,2085.000000,2048.600098,2051.800049,2051.800049,0
2014-03-11,2048.600098,2048.600098,2045.900024,2087.000000,2087.000000,0
2014-03-12,2045.900024,2084.000000,2045.900024,2084.000000,2084.000000,0
2014-03-13,2050.100098,2060.899902,2050.100098,2093.000000,2093.000000,0
2014-03-14,2060.899902,2090.000000,2051.500000,2090.000000,2090.000000,0
2014-03-17,2051.500000,2093.000000,2051.500000,2051.500000,2051.500000,0
2014-03-18,2051.600098,2092.000000,2051.600098,2092.000000,2092.000000,0
2014-03-19,2057.500000,2091.000000,2057.500000,2091.000000,2091.000000,0
2014-03-20,2058.600098,2083.000000,2034.099976,2083.000000,2083.000000,0
2014-03-21,2034.099976,2073.000000,2034.099976,2073.000000,2073.000000,0
2014-03-24,2036.599976,2036.599976,2031.800049,2036.599976,2036.599976,0
2014-03-25,2031.800049,2074.000000,2031.800049,2074.000000,2074.000000,0
2014-03-26,2042.900024,2042.900024,2040.500000,2042.900024,2042.900024,0
2014-03-27,2040.500000,2073.000000,2031.699951,2073.000000,2073.000000,0
2014-03-28,2031.699951,2067.000000,2024.900024,2067.000000,2067.000000,0
2014-03-31,2024.900024,2065.000000,2024.900024,2024.900024,2024.900024,0
2014-04-01,2036.000000,2068.000000,2032.300049,2068.000000,2068.000000,0
